ASV,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,domain,phylum,class,order,family,genus,species,direction,significant
ASV_262,43.52928759701347,0.9574456240294794,2.532093277011709,0.37812415234537666,0.7053383670075588,0.9544289799186907,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_120,115.66501523544186,0.8222955393901042,2.1737546124134757,0.3782835167752105,0.7052199889752488,0.9544289799186907,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Bremerella,NA,Not significant,FALSE
ASV_74,174.0670354620346,0.8189328969948092,2.1671193887548914,0.37789006975998835,0.7055122596201198,0.9544289799186907,Bacteria,Pseudomonadota,Gammaproteobacteria_2,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_173,106.76318772966049,-0.7701690157028392,2.0152836411774437,-0.38216407852785556,0.7023396644584847,0.9544289799186907,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_878,17.204178686727115,1.1090964054456063,3.008627417537397,0.36863866857712047,0.7123970690493533,0.9553343184025891,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_431,36.07022940245595,0.944312694272699,2.5551392602011243,0.36957386588720365,0.7117000265166168,0.9553343184025891,Bacteria,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_371,47.64354041577305,-0.9188340668915232,2.4639375034427946,-0.3729128947498306,0.7092132745493849,0.9553343184025891,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Bythopirellula,NA,Not significant,FALSE
ASV_441,26.661571969913794,1.1069019572980596,3.0439458698365853,0.36364048660217596,0.7161264896705486,0.9563309345136719,Bacteria,Actinomycetota,Acidimicrobiia_2,Actinomarinales_2,Incertae sedis (Actinomycetota),Incertae Sedis_120,NA,Not significant,FALSE
ASV_820,18.520520936498773,-1.069435660445467,2.991206673591821,-0.35752650256068585,0.7206976893270858,0.9563309345136719,Bacteria,Myxococcota,Polyangiia,Polyangiales_2,Eel-36e1D6_2,Incertae Sedis_615,NA,Not significant,FALSE
ASV_246,32.30630337341338,-1.0586192229284277,3.0430462842745665,-0.34788140699634235,0.727929249236599,0.9563309345136719,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA,Not significant,FALSE
ASV_434,43.06376645701857,-1.0290371476843014,3.0427708001988405,-0.3381908185845136,0.7352193943768186,0.9563309345136719,Bacteria,Actinomycetota,Acidimicrobiia_2,Microtrichales_2,Microtrichaceae_2,Sva0996 marine group_2,NA,Not significant,FALSE
ASV_628,24.971251810254678,1.0108028724790004,3.043492812834907,0.3321193558323119,0.7397991350472002,0.9563309345136719,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_374,31.948398162782357,1.0103517523652534,3.0443397420672462,0.3318787776554723,0.7399807959997052,0.9563309345136719,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Incertae Sedis_330,NA,Not significant,FALSE
ASV_194,68.8808831795319,-1.0088486995716048,2.9371590064003485,-0.34347772707341606,0.7312390940094211,0.9563309345136719,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales_2,DEV007_2,Incertae Sedis_1063,NA,Not significant,FALSE
ASV_356,48.84483551121803,-1.004664984581456,2.988246974524531,-0.3362054720196985,0.7367159267758461,0.9563309345136719,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula,NA,Not significant,FALSE
ASV_758,22.280259793956475,-0.9834911438480466,2.94046540417765,-0.33446785071871854,0.7380265467749396,0.9563309345136719,Bacteria,Pseudomonadota,Gammaproteobacteria_2,Pseudomonadales_2,OM182 clade_2,Incertae Sedis_949,NA,Not significant,FALSE
ASV_476,31.03433911546511,0.9664034865878894,2.8360399114049617,0.34075806997692687,0.7332857185119042,0.9563309345136719,Bacteria,Actinomycetota,Acidimicrobiia_2,Microtrichales_2,Microtrichaceae_2,Sva0996 marine group_2,NA,Not significant,FALSE
ASV_505,20.41344144702919,0.9598268182896919,2.837100669752087,0.33831256977341023,0.7351276523052774,0.9563309345136719,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_576,25.970719185544603,0.9017290923343602,2.713277108366903,0.33233947596200475,0.7396329347127844,0.9563309345136719,Bacteria,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_174,82.75450693140408,-0.8825374028121122,2.670867388521522,-0.33043100777109236,0.7410743152331031,0.9563309345136719,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,NA,NA,Not significant,FALSE
ASV_252,66.17261073462886,-0.771046156364437,2.1740709497189785,-0.35465547086405014,0.7228477141624403,0.9563309345136719,Bacteria,Actinomycetota,Acidimicrobiia_2,Microtrichales_2,Microtrichaceae_2,Sva0996 marine group_2,NA,Not significant,FALSE
ASV_80,194.54826647265213,-0.7507615840644573,2.2527904698981183,-0.3332585049946568,0.7389391589877838,0.9563309345136719,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA,Not significant,FALSE
ASV_72,219.05269092415855,0.750380014941731,2.197970434807197,0.34139677361381493,0.7328049036549356,0.9563309345136719,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_157,92.26386060267251,-0.6765914066495685,1.8926050200785745,-0.35749213357865806,0.7207234141568312,0.9563309345136719,Bacteria,Pseudomonadota,Alphaproteobacteria_2,Hyphomicrobiales,Rhizobiaceae_2,NA,NA,Not significant,FALSE
ASV_609,22.687861516966144,-0.8719888982181737,2.6729793314956023,-0.3262235842767527,0.7442551989175025,0.9583108977212088,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Urania-1B-19 marine sediment group,NA,Not significant,FALSE
ASV_281,65.88753287290517,0.9678439941502858,2.9891922754146094,0.3237811104058347,0.7461037581997665,0.9585703913295013,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_541,23.27822890913347,0.9641112530192745,3.0437476750349077,0.3167513723055961,0.7514322648320918,0.9611726991918185,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_160,96.25757794679136,-0.5976125466238742,1.8774021128668703,-0.3183188846588093,0.7502430608618473,0.9611726991918185,Bacteria,Planctomycetota,Pla3 lineage,Incertae Sedis_135,Incertae sedis (Planctomycetota),Incertae Sedis_737,NA,Not significant,FALSE
ASV_477,25.700373913923265,0.9069403179810719,3.0444230831325974,0.2979021946738967,0.7657778128566817,0.9683426362561923,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_447,22.75846695551305,-0.8443606486355228,2.939755944417616,-0.28722134238350727,0.7739428456232978,0.9683426362561923,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_357,30.419419925756003,0.8113306574322747,3.0424081240149055,0.26667384005062555,0.7897202973290569,0.9683426362561923,Bacteria,Acidobacteriota,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_16,30.762139144365932,-0.8104112901279459,3.099678514618328,-0.2614501104891951,0.7937454178294935,0.9683426362561923,Bacteria,Pseudomonadota,Alphaproteobacteria_2,Pelagibacterales,Clade I_2,NA,NA,Not significant,FALSE
ASV_474,35.142000584157245,-0.809951220635732,3.0995596641810317,-0.2613117050126983,0.793852140784338,0.9683426362561923,Bacteria,Pseudomonadota,Gammaproteobacteria_2,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_324,28.229951094400487,-0.8086135301083324,3.0476570374396674,-0.2653230072067582,0.7907606422569827,0.9683426362561923,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_840,18.206144190074372,0.7879866810897483,2.8423407635482003,0.27723160121943824,0.7816022759612258,0.9683426362561923,Bacteria,Patescibacteria,Gracilibacteria,Incertae Sedis_123,Incertae sedis (Patescibacteria),Incertae Sedis_649,NA,Not significant,FALSE
ASV_650,22.188612011116103,0.7672322860121554,3.042912819326713,0.25213745235787477,0.8009348221006016,0.9683426362561923,Bacteria,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_377,52.600070359692936,-0.7643276243456059,2.7166688692357837,-0.2813473636780091,0.7784439857976446,0.9683426362561923,Bacteria,Actinomycetota,Acidimicrobiia_2,Actinomarinales_2,Incertae sedis (Actinomycetota),Incertae Sedis_120,NA,Not significant,FALSE
ASV_925,17.03000447365096,-0.7601377625400245,2.9928821736668225,-0.25398185375561183,0.7995095771417939,0.9683426362561923,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_607,24.14625392910564,0.7595574824607828,2.5275015548807986,0.3005171177813993,0.7637827413922893,0.9683426362561923,Bacteria,Planctomycetota,OM190,Incertae Sedis_134,Incertae sedis (Planctomycetota),Incertae Sedis_714,NA,Not significant,FALSE
ASV_468,39.2261848645305,-0.7535396910348781,3.099589630836405,-0.24310950183155056,0.8079205706016028,0.9683426362561923,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_341,47.02924782508183,-0.7493860022726739,2.9881324456221074,-0.250787411839992,0.8019784745217403,0.9683426362561923,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Incertae Sedis_330,NA,Not significant,FALSE
ASV_709,19.778038286967824,-0.747009449459639,2.616632426332296,-0.2854850539732528,0.7752725533880869,0.9683426362561923,Bacteria,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_222,89.04662710167867,-0.7467251808953708,2.465654442226734,-0.3028507028831675,0.7620036414152498,0.9683426362561923,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,Incertae Sedis_745,NA,Not significant,FALSE
ASV_782,18.471955127199532,-0.7290661769009881,3.0997176672902524,-0.23520405893557775,0.8140503557853898,0.9683426362561923,Bacteria,Pseudomonadota,Gammaproteobacteria_2,Incertae Sedis_143,Incertae sedis (Pseudomonadota),Incertae Sedis_916,NA,Not significant,FALSE
ASV_658,22.69240453905115,-0.7209204614386259,2.991189733706505,-0.2410146214781581,0.8095437842138626,0.9683426362561923,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_159,46.47314211863943,-0.7164486993199064,2.5394774131418725,-0.2821244621481029,0.777848076699612,0.9683426362561923,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_301,52.982142061800246,-0.7160485242941932,2.988184949567434,-0.2396265747867606,0.8106197612048007,0.9683426362561923,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,Incertae Sedis_745,NA,Not significant,FALSE
ASV_828,21.262432762589363,0.7151010714223063,3.043940458524128,0.23492610357070753,0.8142660887549549,0.9683426362561923,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_459,39.46194455436621,-0.6988850072547126,2.7293241519934135,-0.2560652265302634,0.7979004722090857,0.9683426362561923,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_681,22.755968207229543,0.6954492310563176,2.542135753758169,0.273568880036481,0.7844159520591488,0.9683426362561923,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not significant,FALSE
ASV_566,20.04850336833068,0.6490943481402499,2.8301798950756005,0.2293473815108531,0.8185989296186369,0.9683426362561923,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Gimesiaceae,Incertae Sedis_743,NA,Not significant,FALSE
